tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2023-11-28,23.629472732543945,23.404735565185547,22.676284790039062,22.089244842529297,2023-11-27,28.336363636363636,23.7,22.40909090909091,20.600000000000005,test
2023-12-01,22.638286590576172,22.60672378540039,22.363304138183594,21.199634552001953,2023-11-30,28.336363636363636,23.7,22.40909090909091,20.572727272727274,test
2023-12-07,22.9837703704834,22.531112670898438,22.301822662353516,21.629526138305664,2023-12-06,23.7,22.754545454545454,21.154545454545453,19.81666666666667,test
2023-12-14,21.552141189575195,21.445941925048828,21.22332191467285,20.49469757080078,2023-12-13,24.408333333333335,23.375,21.191666666666666,19.78333333333333,test
2023-12-21,21.573612213134766,20.916488647460938,20.638673782348633,19.873435974121094,2023-12-20,24.408333333333335,21.46666666666667,20.889999999999997,19.341666666666665,test
2023-12-28,20.884933471679688,20.645008087158203,20.262744903564453,19.533084869384766,2023-12-27,24.408333333333335,23.639999999999997,21.05,19.083333333333332,test
2024-01-01,20.0398006439209,19.914012908935547,19.576419830322266,19.16090202331543,2023-12-31,24.408333333333335,23.639999999999997,21.05,18.208333333333332,test
2024-01-07,20.272945404052734,19.802886962890625,19.116230010986328,18.77302360534668,2024-01-06,24.408333333333335,23.639999999999997,20.889999999999997,16.95,test
2024-01-14,19.675312042236328,18.970230102539062,18.52355194091797,18.369426727294922,2024-01-13,23.82,22.8,20.37272727272727,17.1,test
2024-01-21,20.36083221435547,19.898984909057617,19.472354888916016,19.087411880493164,2024-01-20,23.82,23.518181818181823,19.418181818181818,16.44545454545454,test
2024-01-28,20.45705795288086,20.20073699951172,19.561779022216797,18.687042236328125,2024-01-27,23.518181818181823,21.963636363636365,19.418181818181818,17.563636363636366,test
2024-02-01,15.31851577758789,14.863327026367188,14.419029235839844,14.07912826538086,2024-01-31,23.708333333333332,22.40909090909091,20.400000000000002,18.563636363636363,test
2024-02-07,19.82675552368164,19.302602767944336,18.597732543945312,18.221315383911133,2024-02-06,24.433333333333334,23.518181818181823,21.963636363636365,19.31666666666667,test
2024-02-14,21.626781463623047,21.54949378967285,21.030258178710938,20.50934410095215,2024-02-13,27.28333333333333,24.433333333333334,21.963636363636365,19.658333333333335,test
2024-02-21,22.120220184326172,21.340103149414062,20.979692459106445,20.16118621826172,2024-02-20,27.28333333333333,26.275000000000002,23.016666666666666,20.73333333333333,test
2024-02-28,23.388965606689453,22.720020294189453,22.25452423095703,21.07613754272461,2024-02-27,32.34166666666667,27.28333333333333,24.433333333333334,21.03333333333333,test
2024-03-01,23.660686492919922,23.221479415893555,22.685876846313477,22.1278076171875,2024-02-29,32.34166666666667,28.483333333333334,26.275000000000002,21.03333333333334,test
2024-03-07,24.619251251220703,24.361417770385742,23.743633270263672,22.259424209594727,2024-03-06,32.34166666666667,30.975000000000005,29.3,23.750000000000004,test
2024-03-14,25.79781723022461,24.666305541992188,24.419963836669922,23.509843826293945,2024-03-13,32.34166666666667,30.975000000000005,29.3,24.38333333333333,test
2024-03-21,26.839611053466797,26.43064308166504,26.002918243408203,24.824777603149414,2024-03-20,34.16666666666667,31.941666666666666,29.625,26.275000000000002,test
2024-03-28,26.673690795898438,26.299949645996094,25.73318099975586,24.878089904785156,2024-03-27,39.25833333333333,34.4,30.975000000000005,28.483333333333334,test
2024-04-01,27.102279663085938,26.72698974609375,26.40542984008789,25.93151092529297,2024-03-31,39.25833333333333,34.4,30.025000000000006,27.96666666666667,test
2024-04-07,28.91678237915039,28.530113220214844,27.837203979492188,27.119935989379883,2024-04-06,39.25833333333333,34.4,29.041666666666668,26.924999999999997,test
2024-04-14,28.919580459594727,28.255216598510742,27.82929039001465,26.860475540161133,2024-04-13,39.25833333333333,37.38333333333333,29.625,28.15833333333333,test
2024-04-21,29.836441040039062,29.537939071655273,29.100204467773438,28.681949615478516,2024-04-20,39.25833333333333,37.38333333333333,34.4,28.15833333333333,test
2024-04-28,31.069597244262695,30.653854370117188,30.024080276489258,29.391937255859375,2024-04-27,38.25833333333333,36.966666666666676,34.61666666666667,28.66666666666667,test
2024-05-01,31.240211486816406,30.975238800048828,30.50490951538086,30.030580520629883,2024-04-30,38.25833333333333,36.966666666666676,34.61666666666667,28.675,test
2024-05-07,32.03001403808594,31.208396911621094,30.97882652282715,29.93502426147461,2024-05-06,38.25833333333333,36.966666666666676,35.800000000000004,31.89166666666667,test
